dataset,split,index,gt_present,pred_present_instance,pred_present_area,image_score,max_prob,pred_fg_fraction,pixel_f1,pixel_iou,pixel_precision,pixel_recall
bijie,val,14,1,1,1,1.0,1.0,0.2026824951171875,0.8090119361877441,0.6792779564857483,0.767748236656189,0.8549631237983704
bijie,val,15,1,1,1,1.0,1.0,0.0745086669921875,0.894669771194458,0.8094140291213989,0.8627892732620239,0.9289966821670532
bijie,val,16,1,1,1,1.0,1.0,0.116912841796875,0.818762481212616,0.6931395530700684,0.8030540347099304,0.8350977301597595
bijie,val,17,1,1,1,0.9999932050704956,0.9999932050704956,0.0957183837890625,0.806708812713623,0.6760368943214417,0.9354375600814819,0.7091238498687744
bijie,val,18,1,1,1,1.0,1.0,0.192779541015625,0.4824333190917969,0.31789925694465637,0.3521450161933899,0.7657486796379089
bijie,val,19,1,1,1,1.0,1.0,0.1620330810546875,0.728668749332428,0.5731541514396667,0.9517845511436462,0.5902931690216064
bijie,val,20,1,1,1,0.9999120235443115,0.9999120235443115,0.0261077880859375,0.1944539099931717,0.10769812017679214,1.0,0.10769812017679214
bijie,val,21,1,1,1,0.7772184610366821,0.7772184610366821,0.00115966796875,0.042732641100883484,0.02183280698955059,1.0,0.02183280698955059
bijie,val,22,1,1,1,1.0,1.0,0.1966705322265625,0.5088186860084534,0.3412185311317444,0.3849794268608093,0.7501133680343628
bijie,val,23,1,1,1,0.9997937083244324,0.9997937083244324,0.04876708984375,0.7720708250999451,0.628758430480957,0.961827278137207,0.6448500156402588
bijie,val,24,1,1,1,1.0,1.0,0.055023193359375,0.0026315790601074696,0.0013175233034417033,0.0016638938104733825,0.006289309356361628
bijie,val,25,1,1,1,1.0,1.0,0.167266845703125,0.9194438457489014,0.8508986830711365,0.9501003623008728,0.8907038569450378
bijie,val,26,1,1,1,0.9999476671218872,0.9999476671218872,0.0797576904296875,0.564205527305603,0.39295700192451477,0.8603405356407166,0.4197311997413635
bijie,val,27,1,1,1,0.9996711015701294,0.9996711015701294,0.099761962890625,0.7141282558441162,0.5553650856018066,0.8423064947128296,0.6198086738586426
bijie,val,28,1,1,1,0.9996253252029419,0.9996253252029419,0.0245513916015625,0.7757483720779419,0.633651077747345,0.9502796530723572,0.6553793549537659
bijie,val,29,1,1,1,0.9998457431793213,0.9998457431793213,0.1751861572265625,0.5237216353416443,0.35475805401802063,0.42017245292663574,0.6950007081031799
bijie,val,30,1,1,1,1.0,1.0,0.256439208984375,0.8919883370399475,0.8050351738929749,0.9665595889091492,0.8280994892120361
bijie,val,31,1,1,1,0.9999995231628418,0.9999995231628418,0.080718994140625,0.3193940222263336,0.19004695117473602,0.19130434095859528,0.9665711522102356
bijie,val,32,1,1,1,0.9999995231628418,0.9999995231628418,0.0523529052734375,0.8977103233337402,0.814405083656311,0.9656077027320862,0.8387341499328613
bijie,val,33,1,1,1,0.9999995231628418,0.9999995231628418,0.0448150634765625,0.8729682564735413,0.7745729684829712,0.9417773485183716,0.8135294318199158
bijie,val,34,1,1,1,0.9923487901687622,0.9923487901687622,0.0033721923828125,0.059282369911670685,0.030546624213457108,0.8597285151481628,0.030699627473950386
bijie,val,35,1,1,1,0.9999998807907104,0.9999998807907104,0.1810455322265625,0.5582193732261658,0.387173593044281,0.3973872661590576,0.9377486109733582
bijie,val,36,1,1,1,0.9999998807907104,0.9999998807907104,0.058502197265625,0.8504712581634521,0.7398433685302734,0.7884715795516968,0.9230534434318542
bijie,val,37,1,1,1,0.9999942779541016,0.9999942779541016,0.0949859619140625,0.6691598892211914,0.5028101205825806,0.8048192858695984,0.5726369023323059
bijie,val,38,1,1,1,0.9999998807907104,0.9999998807907104,0.1784515380859375,0.7513380646705627,0.601714551448822,0.8222317099571228,0.6916990280151367
bijie,val,39,1,1,1,1.0,1.0,0.2473602294921875,0.7617436647415161,0.615174412727356,0.6527049541473389,0.9145203232765198
bijie,val,40,1,1,1,1.0,1.0,0.2570953369140625,0.3680565655231476,0.225532665848732,0.225532665848732,1.0
bijie,val,41,1,1,1,0.9996157884597778,0.9996157884597778,0.0076751708984375,0.6111111044883728,0.4399999976158142,0.9840954542160034,0.4431512951850891
bijie,val,42,1,1,1,0.9999998807907104,0.9999998807907104,0.0504302978515625,0.8575990796089172,0.7506988644599915,0.8937972784042358,0.82421875
bijie,val,43,1,1,1,0.9999376535415649,0.9999376535415649,0.075103759765625,0.8545434474945068,0.74602872133255,0.791954517364502,0.9278743267059326
bijie,val,44,1,1,1,0.9978066086769104,0.9978066086769104,0.0117950439453125,1.695777546162347e-10,1.695777546162347e-10,1.29366106715878e-09,1.9516002702779645e-10
bijie,val,45,1,1,1,0.9999651908874512,0.9999651908874512,0.0233917236328125,0.4307795763015747,0.2745181918144226,0.4181343913078308,0.4442134499549866
bijie,val,46,1,1,1,0.9999386072158813,0.9999386072158813,0.042877197265625,0.7699497938156128,0.6259499192237854,0.7914590835571289,0.7495787143707275
bijie,val,47,1,1,1,0.9999990463256836,0.9999990463256836,0.0309600830078125,0.4313245713710785,0.274960994720459,0.3474617898464203,0.5685483813285828
bijie,val,48,1,1,1,0.9999990463256836,0.9999990463256836,0.0522003173828125,0.8865529298782349,0.7962236404418945,0.9491376876831055,0.8317110538482666
bijie,val,49,1,1,1,0.999980092048645,0.999980092048645,0.217681884765625,0.7824084758758545,0.6425870060920715,0.9527547955513,0.6637367010116577
bijie,val,50,1,1,1,1.0,1.0,0.1126861572265625,0.8115682005882263,0.682889997959137,0.7960731387138367,0.8276784420013428
bijie,val,51,1,1,1,1.0,1.0,0.0994110107421875,0.846028745174408,0.7331454157829285,0.9580966830253601,0.7574323415756226
bijie,val,52,1,1,1,0.9999918937683105,0.9999918937683105,0.08026123046875,0.22635799646377563,0.1276232749223709,0.42661598324775696,0.15404681861400604
bijie,val,53,1,1,1,0.9996533393859863,0.9996533393859863,0.006683349609375,0.6520596146583557,0.48374512791633606,0.8493150472640991,0.529160737991333
bijie,val,54,1,1,1,0.9999980926513672,0.9999980926513672,0.09814453125,0.28515657782554626,0.16628724336624146,0.26119402050971985,0.3139600157737732
bijie,val,55,1,1,1,0.9999885559082031,0.9999885559082031,0.0773162841796875,0.49864932894706726,0.33213379979133606,0.49180975556373596,0.5056818127632141
bijie,val,56,1,1,1,0.9999998807907104,0.9999998807907104,0.1412811279296875,0.4369204342365265,0.27952539920806885,0.5470353364944458,0.36370816826820374
bijie,val,57,1,1,1,0.9983693957328796,0.9983693957328796,0.0251312255859375,0.347298800945282,0.21014009416103363,0.7650273442268372,0.22463896870613098
bijie,val,58,1,1,1,0.9999915361404419,0.9999915361404419,0.0525054931640625,0.850818395614624,0.7403689622879028,0.7930834293365479,0.9176193475723267
bijie,val,59,1,1,1,0.9999954700469971,0.9999954700469971,0.0352630615234375,0.43868640065193176,0.2809726297855377,1.0,0.2809726297855377
bijie,val,60,1,1,1,1.0,1.0,0.1548309326171875,0.7822369337081909,0.6423555612564087,0.7933379411697388,0.7714422345161438
bijie,val,61,1,1,1,0.9827845692634583,0.9827845692634583,0.0073699951171875,3.597122322229751e-10,3.597122322229751e-10,2.07039341226789e-09,4.353504501342087e-10
bijie,val,62,1,1,1,1.0,1.0,0.0554656982421875,0.8277186751365662,0.706075131893158,0.7705639600753784,0.894031286239624
bijie,val,63,1,1,1,0.9999972581863403,0.9999972581863403,0.0696563720703125,0.8903124332427979,0.8023090362548828,0.9894852042198181,0.8092081546783447
bijie,val,64,1,1,1,0.998816728591919,0.998816728591919,0.00836181640625,0.45496055483818054,0.2944653332233429,1.0,0.2944653332233429
bijie,val,65,1,1,1,1.0,1.0,0.11468505859375,0.8600034117698669,0.7543912529945374,1.0,0.7543912529945374
bijie,val,66,1,1,1,0.9999998807907104,0.9999998807907104,0.0211334228515625,0.8312187790870667,0.7111842036247253,0.7805054187774658,0.8889802694320679
bijie,val,67,1,1,1,0.9995081424713135,0.9995081424713135,0.0451812744140625,0.7236503958702087,0.5669687986373901,0.950692355632782,0.5841460824012756
bijie,val,68,1,1,1,1.0,1.0,0.0347747802734375,0.8237012028694153,0.7002483010292053,0.8661693930625916,0.7852028608322144
bijie,val,69,1,1,1,0.9990874528884888,0.9990874528884888,0.0472259521484375,0.17637917399406433,0.09671921283006668,0.44006460905075073,0.11029233038425446
bijie,val,70,1,1,1,1.0,1.0,0.1090240478515625,0.4936108887195587,0.32767820358276367,0.3351994454860687,0.9359124898910522
bijie,val,71,1,1,1,0.9999996423721313,0.9999996423721313,0.0679931640625,0.7716521620750427,0.6282033324241638,0.9957360625267029,0.6298977732658386
bijie,val,72,1,1,1,0.9999357461929321,0.9999357461929321,0.02130126953125,0.5088454484939575,0.34124258160591125,0.782951295375824,0.37689656019210815
bijie,val,73,1,1,1,0.9999960660934448,0.9999960660934448,0.118560791015625,0.32371994853019714,0.19311806559562683,0.19935649633407593,0.8605555295944214
bijie,val,74,1,0,0,0.0,0.000444657081970945,0.0,2.9585798255737927e-09,2.9585798255737927e-09,1.0,2.9585798255737927e-09
bijie,val,75,1,1,1,1.0,1.0,0.058868408203125,0.8409562110900879,0.7255603075027466,0.7887506484985352,0.9005622863769531
bijie,val,76,1,1,1,0.9999961853027344,0.9999961853027344,0.0608062744140625,0.6255887150764465,0.4551684856414795,1.0,0.4551684856414795
bijie,val,77,1,1,1,1.0,1.0,0.069183349609375,0.8615760803222656,0.7568147778511047,0.7776797413825989,0.9657627940177917
bijie,val,78,1,1,1,0.9998295307159424,0.9998295307159424,0.139556884765625,0.6659017205238342,0.4991399645805359,0.6980100870132446,0.6366174817085266
bijie,val,79,1,1,1,0.9995973706245422,0.9995973706245422,0.0221099853515625,0.5570209622383118,0.3860214948654175,0.9910283088684082,0.38737523555755615
bijie,val,80,1,1,1,1.0,1.0,0.12969970703125,0.7495095729827881,0.5993725061416626,0.6517646908760071,0.881744384765625
bijie,val,81,1,1,1,0.9999798536300659,0.9999798536300659,0.111083984375,0.6774352192878723,0.5122132301330566,0.9476648569107056,0.5271241068840027
bijie,val,82,1,1,1,0.9999973773956299,0.9999973773956299,0.015899658203125,0.8187702298164368,0.6931506991386414,0.7284069061279297,0.9347290396690369
bijie,val,83,1,1,1,0.9997038245201111,0.9997038245201111,0.0183258056640625,0.1647891402244568,0.08979302644729614,0.950041651725769,0.09021902084350586
bijie,val,84,1,0,0,0.0,0.28289365768432617,0.0,2.794857401067219e-10,2.794857401067219e-10,1.0,2.794857401067219e-10
bijie,val,85,1,1,1,1.0,1.0,0.0438079833984375,0.833164393901825,0.7140375375747681,0.7157784700393677,0.9966052174568176
bijie,val,86,1,1,1,1.0,1.0,0.029083251953125,0.7891925573348999,0.6517903208732605,0.6589716672897339,0.9835551977157593
bijie,val,87,1,1,1,0.9999667406082153,0.9999667406082153,0.012939453125,6.600660018563076e-10,6.600660018563076e-10,1.1792452569991951e-09,1.4992503905020271e-09
bijie,val,88,1,1,1,1.0,1.0,0.15667724609375,0.7762017250061035,0.6342563033103943,0.8633618950843811,0.7050262689590454
bijie,val,89,1,1,1,0.9999834299087524,0.9999834299087524,0.10784912109375,0.6164869666099548,0.4455953538417816,0.6512450575828552,0.5852510929107666
bijie,val,90,1,1,1,0.9999980926513672,0.9999980926513672,0.03515625,0.7413671612739563,0.5890257358551025,0.6848958134651184,0.8079876899719238
bijie,val,91,1,1,1,0.9995304346084595,0.9995304346084595,0.0497589111328125,0.2753060460090637,0.15962602198123932,1.0,0.15962602198123932
bijie,val,92,1,1,1,1.0,1.0,0.1186676025390625,0.7962030172348022,0.6614096760749817,0.7010415196418762,0.9212571978569031
bijie,val,93,1,1,1,1.0,1.0,0.067352294921875,0.5613633394241333,0.3902050852775574,1.0,0.3902050852775574
bijie,val,94,1,1,1,1.0,1.0,0.08172607421875,0.9036453366279602,0.8242271542549133,0.8562359809875488,0.9566124081611633
bijie,val,95,1,1,1,0.999982476234436,0.999982476234436,0.0339202880859375,0.5239999890327454,0.35501354932785034,0.5303643941879272,0.5177865624427795
bijie,val,96,1,0,0,0.0,0.32180678844451904,0.0,6.653802508971296e-11,6.653802508971296e-11,1.0,6.653802508971296e-11
bijie,val,97,1,0,0,0.0,0.5883854627609253,0.0,7.939027907299945e-11,7.939027907299945e-11,1.0,7.939027907299945e-11
bijie,val,98,1,1,1,0.9983413219451904,0.9983413219451904,0.0398101806640625,0.2626285254955292,0.15116429328918457,0.4503641128540039,0.18536046147346497
bijie,val,99,1,1,1,0.9978110194206238,0.9978110194206238,0.018310546875,0.31624719500541687,0.18782281875610352,1.0,0.18782281875610352
bijie,val,100,1,1,1,0.9999862909317017,0.9999862909317017,0.05413818359375,0.9018678665161133,0.82127445936203,0.9117813110351562,0.8921676874160767
bijie,val,101,1,1,1,0.9999889135360718,0.9999889135360718,0.0428314208984375,0.8609312176704407,0.7558202743530273,0.9946562051773071,0.7589018940925598
bijie,val,102,1,1,1,1.0,1.0,0.0973968505859375,0.48816847801208496,0.3228987455368042,0.3232022523880005,0.9971000552177429
bijie,val,103,1,1,1,1.0,1.0,0.12750244140625,0.592086136341095,0.4205414354801178,0.6580899953842163,0.5381152629852295
bijie,val,104,1,1,1,0.9999572038650513,0.9999572038650513,0.0155792236328125,0.5874729752540588,0.41590213775634766,0.5328109860420227,0.6546329855918884
bijie,val,105,1,1,1,1.0,1.0,0.148193359375,0.8509935736656189,0.7406342625617981,0.7694604396820068,0.9518532752990723
bijie,val,106,1,1,1,1.0,1.0,0.0843505859375,0.9159150719642639,0.84487384557724,0.8541967868804932,0.9872465133666992
bijie,val,107,1,1,1,0.9973964691162109,0.9973964691162109,0.0028533935546875,0.23447401821613312,0.1328068971633911,0.9893048405647278,0.13299784064292908
bijie,val,108,1,1,1,0.999996542930603,0.999996542930603,0.0117950439453125,5.026641256011821e-11,5.026641256011821e-11,1.29366106715878e-09,5.2298519681581723e-11
bijie,val,109,1,1,1,1.0,1.0,0.103546142578125,0.8595004677772522,0.753617525100708,0.8519009947776794,0.8672367334365845
bijie,val,110,1,1,1,0.9999939203262329,0.9999939203262329,0.1553192138671875,0.44290030002593994,0.2844392657279968,0.2880440056324005,0.9578568935394287
bijie,val,111,1,1,1,0.9987044334411621,0.9987044334411621,0.0269317626953125,0.2176133096218109,0.12209096550941467,0.9779036641120911,0.12242871522903442
bijie,val,112,1,1,1,1.0,1.0,0.0577850341796875,0.8783340454101562,0.7830620408058167,0.8130446076393127,0.9550248384475708
bijie,val,113,1,1,1,1.0,1.0,0.1081390380859375,0.7934452891349792,0.6576123833656311,0.6832228302955627,0.9460726976394653
bijie,val,114,1,0,0,0.0,0.013810339383780956,0.0,1.2605572141666244e-10,1.2605572141666244e-10,1.0,1.2605572141666244e-10
bijie,val,115,1,0,0,0.0,0.002190698403865099,0.0,1.6431153659901554e-10,1.6431153659901554e-10,1.0,1.6431153659901554e-10
bijie,val,116,1,1,1,0.9999969005584717,0.9999969005584717,0.0543975830078125,0.7713762521743774,0.6278376579284668,0.7680224180221558,0.7747594714164734
bijie,val,117,1,1,1,1.0,1.0,0.0627899169921875,0.8868648409843445,0.7967269420623779,0.899149477481842,0.8749113082885742
bijie,val,118,1,1,1,1.0,1.0,0.0889434814453125,0.811620831489563,0.682964563369751,0.7572482228279114,0.8744056820869446
bijie,val,119,1,1,1,1.0,1.0,0.067230224609375,0.8667429685592651,0.7648246884346008,0.9455288052558899,0.8000768423080444
bijie,val,120,1,1,1,0.9993034601211548,0.9993034601211548,0.1118621826171875,0.48551592230796814,0.32058173418045044,0.6915836930274963,0.3740593194961548
bijie,val,121,1,0,0,0.0,0.00100604014005512,0.0,1.288659845499751e-09,1.288659845499751e-09,1.0,1.288659845499751e-09
bijie,val,122,1,1,1,0.9983620047569275,0.9983620047569275,0.01025390625,0.5314353704452515,0.361873984336853,1.0,0.361873984336853
bijie,val,123,1,1,1,0.9999998807907104,0.9999998807907104,0.081329345703125,0.863012433052063,0.7590341567993164,0.8669793605804443,0.8590816259384155
bijie,val,124,1,1,1,0.9999853372573853,0.9999853372573853,0.0273590087890625,0.7830687761306763,0.643478274345398,0.8667038679122925,0.7141544222831726
bijie,val,125,1,1,1,1.0,1.0,0.1513519287109375,0.8465197086334229,0.7338831424713135,0.9330577850341797,0.7746714949607849
bijie,val,126,1,1,1,1.0,1.0,0.2049407958984375,0.9431696534156799,0.892451286315918,0.9823542833328247,0.9069911241531372
bijie,val,127,1,1,1,0.9997792840003967,0.9997792840003967,0.022705078125,0.6164968609809875,0.44560569524765015,0.6303763389587402,0.6032154560089111
bijie,val,128,1,1,1,1.0,1.0,0.1691131591796875,0.815739631652832,0.6888178586959839,0.719209611415863,0.9421985745429993
bijie,val,129,1,1,1,0.9924715757369995,0.9924715757369995,0.0070953369140625,0.09196209162473679,0.04819720238447189,0.28172042965888977,0.05494966357946396
bijie,val,130,1,1,1,0.9999406337738037,0.9999406337738037,0.0672454833984375,0.8929880857467651,0.806665301322937,0.9117313623428345,0.875
bijie,val,131,1,1,1,1.0,1.0,0.0741729736328125,0.9205397367477417,0.8527777791023254,0.947335958480835,0.8952177166938782
bijie,val,132,1,1,1,0.9997844099998474,0.9997844099998474,0.0138702392578125,0.32404589653015137,0.19335009157657623,0.761276125907898,0.20582985877990723
bijie,val,133,1,1,1,0.8201351165771484,0.8201351165771484,0.000640869140625,0.005935137625783682,0.002976401476189494,1.0,0.002976401476189494
bijie,val,134,1,1,1,1.0,1.0,0.1463470458984375,0.9282040596008301,0.8660268187522888,0.9220102429389954,0.934481680393219
bijie,val,135,1,1,1,0.9999958276748657,0.9999958276748657,0.1224822998046875,0.5508081912994385,0.38007959723472595,0.3926747143268585,0.922176718711853
bijie,val,136,1,1,1,1.0,1.0,0.051971435546875,0.8512206077575684,0.7409783601760864,0.813857913017273,0.8921789526939392
bijie,val,137,1,1,1,1.0,1.0,0.0987091064453125,0.8192131519317627,0.6937857866287231,0.7869840860366821,0.8541946411132812
bijie,val,138,1,1,1,1.0,1.0,0.1783599853515625,0.8872367739677429,0.7973275780677795,0.9750192761421204,0.8139551281929016
bijie,val,139,1,1,1,1.0,1.0,0.039215087890625,0.5856690406799316,0.4140961468219757,0.9350194334983826,0.4263662099838257
bijie,val,140,1,1,1,0.9010952115058899,0.9010952115058899,0.00244140625,0.08071065694093704,0.042052365839481354,0.9937499761581421,0.04206349328160286
bijie,val,141,1,1,1,1.0,1.0,0.1086883544921875,0.9051094651222229,0.8266666531562805,0.8443071842193604,0.975348711013794
bijie,val,142,1,1,1,1.0,1.0,0.0381011962890625,0.8635622262954712,0.7598851919174194,0.9543452262878418,0.788550615310669
bijie,val,143,1,1,1,1.0,1.0,0.1233367919921875,0.8795180916786194,0.7849462628364563,0.9211926460266113,0.8414509892463684
bijie,val,144,1,1,1,0.999997615814209,0.999997615814209,0.0205841064453125,0.791148841381073,0.6544634103775024,0.9673832654953003,0.6692307591438293
bijie,val,145,1,1,1,0.9999995231628418,0.9999995231628418,0.143798828125,0.9379409551620483,0.8831345438957214,0.9662563800811768,0.911237895488739
bijie,val,146,1,1,1,0.9999979734420776,0.9999979734420776,0.089324951171875,0.8945912718772888,0.8092855215072632,0.9945336580276489,0.8129014372825623
bijie,val,147,1,1,1,0.9999887943267822,0.9999887943267822,0.1101531982421875,0.8425038456916809,0.7278674840927124,0.9555339813232422,0.7533857822418213
bijie,val,148,1,1,1,0.9999994039535522,0.9999994039535522,0.050506591796875,0.7860593795776367,0.6475269794464111,0.6882175207138062,0.9163314700126648
bijie,val,149,1,1,1,0.9999408721923828,0.9999408721923828,0.1752471923828125,0.8423544764518738,0.7276445031166077,0.9139747619628906,0.7811430096626282
bijie,val,150,1,1,1,1.0,1.0,0.24371337890625,0.9319432973861694,0.8725597858428955,0.996243417263031,0.8754401206970215
bijie,val,151,1,1,1,1.0,1.0,0.065643310546875,0.7872627377510071,0.6491618156433105,0.8821478486061096,0.7108072638511658
bijie,val,152,1,1,1,0.9999669790267944,0.9999669790267944,0.018157958984375,0.5989974737167358,0.42754918336868286,0.8033613562583923,0.47752249240875244
bijie,val,153,1,1,1,0.99989914894104,0.99989914894104,0.0366668701171875,0.06757976114749908,0.03497156500816345,0.1714523583650589,0.04208375886082649
bijie,val,154,0,0,0,0.0,0.0011029158486053348,0.0,1.0,1.0,1.0,1.0
bijie,val,155,0,0,0,0.0,0.08585570752620697,0.0,1.0,1.0,1.0,1.0
bijie,val,156,0,0,0,0.0,0.005711338948458433,0.0,1.0,1.0,1.0,1.0
bijie,val,157,0,0,0,0.0,0.08436024188995361,0.0,1.0,1.0,1.0,1.0
bijie,val,158,0,0,0,0.0,0.006392205599695444,0.0,1.0,1.0,1.0,1.0
bijie,val,159,0,0,0,0.0,0.004151510074734688,0.0,1.0,1.0,1.0,1.0
bijie,val,160,0,0,0,0.0,0.32049065828323364,0.0,1.0,1.0,1.0,1.0
bijie,val,161,0,0,0,0.0,0.6667934060096741,9.1552734375e-05,1.6666663782416435e-07,1.6666663782416435e-07,1.6666663782416435e-07,1.0
bijie,val,162,0,0,0,0.0,0.008980482816696167,0.0,1.0,1.0,1.0,1.0
bijie,val,163,0,0,0,0.0,0.0011732716811820865,0.0,1.0,1.0,1.0,1.0
bijie,val,164,0,1,1,0.9999333620071411,0.9999333620071411,0.0267333984375,5.707762595896781e-10,5.707762595896781e-10,5.707762595896781e-10,1.0
bijie,val,165,0,0,0,0.0,0.000788950826972723,0.0,1.0,1.0,1.0,1.0
bijie,val,166,0,0,0,0.0,0.5624520778656006,0.0,1.0,1.0,1.0,1.0
bijie,val,167,0,0,0,0.0,0.22087635099887848,0.0,1.0,1.0,1.0,1.0
bijie,val,168,0,0,0,0.0,0.0008479974931105971,0.0,1.0,1.0,1.0,1.0
bijie,val,169,0,0,0,0.0,0.01009067241102457,0.0,1.0,1.0,1.0,1.0
bijie,val,170,0,0,0,0.0,0.04109978303313255,0.0,1.0,1.0,1.0,1.0
bijie,val,171,0,0,0,0.0,0.0076576052233576775,0.0,1.0,1.0,1.0,1.0
bijie,val,172,0,1,1,1.0,1.0,0.059326171875,2.572016488677775e-10,2.572016488677775e-10,2.572016488677775e-10,1.0
bijie,val,173,0,0,0,0.0,0.0006895349943079054,0.0,1.0,1.0,1.0,1.0
bijie,val,174,0,0,0,0.0,0.006776352412998676,0.0,1.0,1.0,1.0,1.0
bijie,val,175,0,0,0,0.0,0.017978539690375328,0.0,1.0,1.0,1.0,1.0
bijie,val,176,0,1,1,0.8582056760787964,0.8582056760787964,0.0027618408203125,5.5248619013070766e-09,5.5248619013070766e-09,5.5248619013070766e-09,1.0
bijie,val,177,0,0,0,0.0,0.1454753279685974,0.0,1.0,1.0,1.0,1.0
bijie,val,178,0,0,0,0.0,0.0062369308434426785,0.0,1.0,1.0,1.0,1.0
bijie,val,179,0,0,0,0.0,0.003954509273171425,0.0,1.0,1.0,1.0,1.0
bijie,val,180,0,0,0,0.0,0.3043052554130554,0.0,1.0,1.0,1.0,1.0
bijie,val,181,0,1,1,0.9930527806282043,0.9930527806282043,0.005401611328125,2.824858791328211e-09,2.824858791328211e-09,2.824858791328211e-09,1.0
bijie,val,182,0,0,0,0.0,0.43533140420913696,0.0,1.0,1.0,1.0,1.0
bijie,val,183,0,0,0,0.0,0.0013132853200659156,0.0,1.0,1.0,1.0,1.0
bijie,val,184,0,0,0,0.0,0.023868579417467117,0.0,1.0,1.0,1.0,1.0
bijie,val,185,0,0,0,0.0,0.006420806981623173,0.0,1.0,1.0,1.0,1.0
bijie,val,186,0,0,0,0.0,0.0035866107791662216,0.0,1.0,1.0,1.0,1.0
bijie,val,187,0,0,0,0.0,0.0005098801339045167,0.0,1.0,1.0,1.0,1.0
bijie,val,188,0,0,0,0.0,0.2153462916612625,0.0,1.0,1.0,1.0,1.0
bijie,val,189,0,0,0,0.0,0.0075181517750024796,0.0,1.0,1.0,1.0,1.0
bijie,val,190,0,0,0,0.0,0.0011609442299231887,0.0,1.0,1.0,1.0,1.0
bijie,val,191,0,0,0,0.0,0.0589287206530571,0.0,1.0,1.0,1.0,1.0
bijie,val,192,0,0,0,0.0,0.005217484198510647,0.0,1.0,1.0,1.0,1.0
bijie,val,193,0,0,0,0.0,0.0020409710705280304,0.0,1.0,1.0,1.0,1.0
bijie,val,194,0,0,0,0.0,0.002547791227698326,0.0,1.0,1.0,1.0,1.0
bijie,val,195,0,0,0,0.0,0.5993740558624268,0.0,1.0,1.0,1.0,1.0
bijie,val,196,0,0,0,0.0,0.004584592767059803,0.0,1.0,1.0,1.0,1.0
bijie,val,197,0,0,0,0.0,0.003492324147373438,0.0,1.0,1.0,1.0,1.0
bijie,val,198,0,0,0,0.0,0.0016850163228809834,0.0,1.0,1.0,1.0,1.0
bijie,val,199,0,0,0,0.0,0.0007504408713430166,0.0,1.0,1.0,1.0,1.0
bijie,val,200,0,0,0,0.0,0.025092020630836487,0.0,1.0,1.0,1.0,1.0
bijie,val,201,0,0,0,0.0,0.5326436758041382,0.0,1.0,1.0,1.0,1.0
bijie,val,202,0,0,0,0.0,0.00834519974887371,0.0,1.0,1.0,1.0,1.0
bijie,val,203,0,0,0,0.0,0.03528521582484245,0.0,1.0,1.0,1.0,1.0
bijie,val,204,0,0,0,0.0,0.004763895645737648,0.0,1.0,1.0,1.0,1.0
bijie,val,205,0,1,1,0.9987898468971252,0.9987898468971252,0.0443572998046875,3.4399724735401094e-10,3.4399724735401094e-10,3.4399724735401094e-10,1.0
bijie,val,206,0,0,0,0.0,0.007499819155782461,0.0,1.0,1.0,1.0,1.0
bijie,val,207,0,0,0,0.0,0.002194625325500965,0.0,1.0,1.0,1.0,1.0
bijie,val,208,0,0,0,0.0,0.0022487572859972715,0.0,1.0,1.0,1.0,1.0
